location_id,category,local_authority_code,csp_code,csp_name,boundary_vintage,boundary_basis,mapping_reason,force_code,force_name,period_start,period_end,count,population,population_period,population_rounding,published_rate_per_1000,force_count,force_unallocated_count,coverage,evidence_id,source_url,retrieval_date,source_cells,source_sha256,rate_per_1000,force_unallocated_percent,transformation,review_status,missing_reason
preston,asb,E07000123,E22000158,Preston,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
rotherham,violence_against_person,E08000018,E22000261,Rotherham,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000011,South Yorkshire,2025-04-01,2026-03-31,10269,276600,mid-2024,nearest 100,37.126484571304616,54042,641,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H309; Table C4!G309; Table C4!J309,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,37.126,1.186,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
rotherham,sexual_offences,E08000018,E22000261,Rotherham,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000011,South Yorkshire,2025-04-01,2026-03-31,1028,276600,mid-2024,nearest 100,3.7166253909145142,5705,389,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N309; Table C4!G309; Table C4!P309,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.717,6.819,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
rotherham,asb,E08000018,E22000261,Rotherham,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
salford,violence_against_person,E08000006,E22000104,Salford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000005,Greater Manchester,2025-04-01,2026-03-31,12349,294300,mid-2024,nearest 100,41.953741829399213,125640,205,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H117; Table C4!G117; Table C4!J117,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,41.961,0.163,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
salford,sexual_offences,E08000006,E22000104,Salford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000005,Greater Manchester,2025-04-01,2026-03-31,1261,294300,mid-2024,nearest 100,4.2840447361626373,12751,23,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N117; Table C4!G117; Table C4!P117,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,4.285,0.180,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
salford,asb,E08000006,E22000104,Salford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
sheffield,violence_against_person,E08000039,E22000262,Sheffield,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; 2025 lookup code reconciled from former E08000019; CSP proxy for the place.,E23000011,South Yorkshire,2025-04-01,2026-03-31,20012,582500,mid-2024,nearest 100,34.355777665997707,54042,641,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H310; Table C4!G310; Table C4!J310,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,34.355,1.186,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
sheffield,sexual_offences,E08000039,E22000262,Sheffield,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; 2025 lookup code reconciled from former E08000019; CSP proxy for the place.,E23000011,South Yorkshire,2025-04-01,2026-03-31,2057,582500,mid-2024,nearest 100,3.5313729092023425,5705,389,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N310; Table C4!G310; Table C4!P310,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.531,6.819,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
sheffield,asb,E08000039,E22000262,Sheffield,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; 2025 lookup code reconciled from former E08000019; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
shrewsbury,violence_against_person,E06000051,E22000360,Shropshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000016,West Mercia,2025-04-01,2026-03-31,6962,332500,mid-2024,nearest 100,20.941180009324569,33286,308,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H384; Table C4!G384; Table C4!J384,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,20.938,0.925,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
shrewsbury,sexual_offences,E06000051,E22000360,Shropshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000016,West Mercia,2025-04-01,2026-03-31,866,332500,mid-2024,nearest 100,2.6048638161555702,4063,54,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N384; Table C4!G384; Table C4!P384,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,2.605,1.329,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
shrewsbury,asb,E06000051,E22000360,Shropshire,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
st-helens,violence_against_person,E08000013,E22000184,St. Helens,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000004,Merseyside,2025-04-01,2026-03-31,6834,188900,mid-2024,nearest 100,36.185342659416186,55326,71,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H216; Table C4!G216; Table C4!J216,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,36.178,0.128,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
st-helens,sexual_offences,E08000013,E22000184,St. Helens,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000004,Merseyside,2025-04-01,2026-03-31,635,188900,mid-2024,nearest 100,3.3622611338497626,4984,56,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N216; Table C4!G216; Table C4!P216,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.362,1.124,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
st-helens,asb,E08000013,E22000184,St. Helens,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
stafford,violence_against_person,E07000197,E22000268,Stafford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000015,Staffordshire,2025-04-01,2026-03-31,3958,141600,mid-2024,nearest 100,27.960665743592642,37896,450,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H318; Table C4!G318; Table C4!J318,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,27.952,1.187,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stafford,sexual_offences,E07000197,E22000268,Stafford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000015,Staffordshire,2025-04-01,2026-03-31,520,141600,mid-2024,nearest 100,3.6734578541354659,4261,76,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N318; Table C4!G318; Table C4!P318,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.672,1.784,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stafford,asb,E07000197,E22000268,Stafford,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
stockport,violence_against_person,E08000007,E22000105,Stockport,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000005,Greater Manchester,2025-04-01,2026-03-31,8888,303900,mid-2024,nearest 100,29.243672041825558,125640,205,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H118; Table C4!G118; Table C4!J118,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,29.246,0.163,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stockport,sexual_offences,E08000007,E22000105,Stockport,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000005,Greater Manchester,2025-04-01,2026-03-31,943,303900,mid-2024,nearest 100,3.1026983275699256,12751,23,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N118; Table C4!G118; Table C4!P118,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.103,0.180,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stockport,asb,E08000007,E22000105,Stockport,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
stockton-on-tees,violence_against_person,E06000004,E22000030,Stockton-on-Tees,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000013,Cleveland,2025-04-01,2026-03-31,8316,206800,mid-2024,nearest 100,40.212765957446805,26600,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H40; Table C4!G40; Table C4!J40,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,40.213,0.019,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stockton-on-tees,sexual_offences,E06000004,E22000030,Stockton-on-Tees,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000013,Cleveland,2025-04-01,2026-03-31,995,206800,mid-2024,nearest 100,4.8114119922630563,3025,4,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N40; Table C4!G40; Table C4!P40,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,4.811,0.132,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stockton-on-tees,asb,E06000004,E22000030,Stockton-on-Tees,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
stoke-on-trent,violence_against_person,E06000021,E22000270,Stoke-on-Trent,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000015,Staffordshire,2025-04-01,2026-03-31,12188,270400,mid-2024,nearest 100,45.069797540907828,37896,450,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H320; Table C4!G320; Table C4!J320,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,45.074,1.187,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stoke-on-trent,sexual_offences,E06000021,E22000270,Stoke-on-Trent,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000015,Staffordshire,2025-04-01,2026-03-31,1362,270400,mid-2024,nearest 100,5.0365165942497923,4261,76,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N320; Table C4!G320; Table C4!P320,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,5.037,1.784,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
stoke-on-trent,asb,E06000021,E22000270,Stoke-on-Trent,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
sunderland,violence_against_person,E08000024,E22000248,Sunderland,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000007,Northumbria,2025-04-01,2026-03-31,9679,288600,mid-2024,nearest 100,33.537071301358949,49092,695,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H288; Table C4!G288; Table C4!J288,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,33.538,1.416,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
sunderland,sexual_offences,E08000024,E22000248,Sunderland,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000007,Northumbria,2025-04-01,2026-03-31,1140,288600,mid-2024,nearest 100,3.9500218290680023,5861,110,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N288; Table C4!G288; Table C4!P288,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.950,1.877,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
sunderland,asb,E08000024,E22000248,Sunderland,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
swansea,violence_against_person,W06000011,W14000011,Swansea,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,W15000003,South Wales,2025-04-01,2026-03-31,7316,251300,mid-2024,nearest 100,29.11215102027823,41549,290,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H303; Table C4!G303; Table C4!J303,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,29.113,0.698,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
swansea,sexual_offences,W06000011,W14000011,Swansea,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,W15000003,South Wales,2025-04-01,2026-03-31,877,251300,mid-2024,nearest 100,3.4897972177124119,4678,55,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N303; Table C4!G303; Table C4!P303,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.490,1.176,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
swansea,asb,W06000011,W14000011,Swansea,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
swindon,violence_against_person,E06000030,E22000350,Swindon,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000038,Wiltshire ,2025-04-01,2026-03-31,7039,243900,mid-2024,nearest 100,28.863147104049204,17873,100,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H405; Table C4!G405; Table C4!J405,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,28.860,0.560,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
swindon,sexual_offences,E06000030,E22000350,Swindon,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000038,Wiltshire ,2025-04-01,2026-03-31,889,243900,mid-2024,nearest 100,3.6453100973859556,2417,99,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N405; Table C4!G405; Table C4!P405,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.645,4.096,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
swindon,asb,E06000030,E22000350,Swindon,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
telford,violence_against_person,E06000020,E22000333,Telford and Wrekin,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000016,West Mercia,2025-04-01,2026-03-31,6254,196000,mid-2024,nearest 100,31.915979423532296,33286,308,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H386; Table C4!G386; Table C4!J386,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,31.908,0.925,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
telford,sexual_offences,E06000020,E22000333,Telford and Wrekin,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000016,West Mercia,2025-04-01,2026-03-31,764,196000,mid-2024,nearest 100,3.8989140197599412,4063,54,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N386; Table C4!G386; Table C4!P386,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,3.898,1.329,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
telford,asb,E06000020,E22000333,Telford and Wrekin,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,,,,,,,,,,,,,,,,,,,,,ASB excluded pending force/month coverage and geography review,No verified compatible CSP ASB numerator acquired; ONS appendix D4/D5 are national totals
torbay,violence_against_person,E06000027,E22000060,Torbay,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,6177,140100,mid-2024,nearest 100,44.081754991935824,56685,1,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H69; Table C4!G69; Table C4!J69,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,44.090,0.002,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
torbay,sexual_offences,E06000027,E22000060,Torbay,,ONS YE March 2026 C1/C2/C4; exact boundary vintage not stated,Source C2 LA name matches canonical localAuthority; CSP proxy for the place.,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,627,140100,mid-2024,nearest 100,4.4745443386666288,6678,2,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N69; Table C4!G69; Table C4!P69,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f,4.475,0.030,count / CSP population rounded to nearest 100 * 1000; rate rounded to 3 decimals,Reviewed separate CSP recorded-offence rate; no safety interpretation,
