location_id,category,csp_code,csp_name,force_code,force_name,period_start,period_end,count,population,population_period,population_rounding,published_rate_per_1000,force_count,force_unallocated_count,coverage,evidence_id,source_url,retrieval_date,source_cells,source_sha256
bath,sexual_offences,E22000001,Bath and North East Somerset,E23000036,Avon and Somerset,2025-04-01,2026-03-31,626,200000,mid-2024,nearest 100,3.1295618613394125,7765,394,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N10; Table C4!G10; Table C4!P10,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bridgend,violence_against_person,W14000013,Bridgend,W15000003,South Wales,2025-04-01,2026-03-31,4532,147500,mid-2024,nearest 100,30.719175760862196,41549,290,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H299; Table C4!G299; Table C4!J299,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bridgend,sexual_offences,W14000013,Bridgend,W15000003,South Wales,2025-04-01,2026-03-31,510,147500,mid-2024,nearest 100,3.4569240154544838,4678,55,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N299; Table C4!G299; Table C4!P299,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
llanelli,violence_against_person,W14000010,Carmarthenshire,W15000004,Dyfed-Powys,2025-04-01,2026-03-31,5711,190800,mid-2024,nearest 100,29.931865828092242,16746,1298,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H81; Table C4!G81; Table C4!J81,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
llanelli,sexual_offences,W14000010,Carmarthenshire,W15000004,Dyfed-Powys,2025-04-01,2026-03-31,689,190800,mid-2024,nearest 100,3.6111111111111112,2047,175,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N81; Table C4!G81; Table C4!P81,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bangor,violence_against_person,W14000002,Gwynedd,W15000001,North Wales,2025-04-01,2026-03-31,3734,120800,mid-2024,nearest 100,30.907269913006051,23879,12,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H266; Table C4!G266; Table C4!J266,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bangor,sexual_offences,W14000002,Gwynedd,W15000001,North Wales,2025-04-01,2026-03-31,448,120800,mid-2024,nearest 100,3.7082102091662321,2582,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N266; Table C4!G266; Table C4!P266,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
rhyl,violence_against_person,W14000004,Denbighshire,W15000001,North Wales,2025-04-01,2026-03-31,4391,98200,mid-2024,nearest 100,44.713956945887048,23879,12,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H264; Table C4!G264; Table C4!J264,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
rhyl,sexual_offences,W14000004,Denbighshire,W15000001,North Wales,2025-04-01,2026-03-31,437,98200,mid-2024,nearest 100,4.4500112014011934,2582,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N264; Table C4!G264; Table C4!P264,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
york,violence_against_person,E22000371,City of York,E23000009,North Yorkshire,2025-04-01,2026-03-31,5076,209300,mid-2024,nearest 100,24.252153596972782,17902,89,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H271; Table C4!G271; Table C4!J271,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
york,sexual_offences,E22000371,City of York,E23000009,North Yorkshire,2025-04-01,2026-03-31,629,209300,mid-2024,nearest 100,3.0052412554168395,2244,17,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N271; Table C4!G271; Table C4!P271,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
durham,violence_against_person,E22000365,County Durham,E23000008,Durham,2025-04-01,2026-03-31,18873,538000,mid-2024,nearest 100,35.079208417671758,22999,186,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H77; Table C4!G77; Table C4!J77,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
durham,sexual_offences,E22000365,County Durham,E23000008,Durham,2025-04-01,2026-03-31,2014,538000,mid-2024,nearest 100,3.7434178855079172,2536,66,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N77; Table C4!G77; Table C4!P77,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
